latitude,longitude,latitude.3,longitude.3,latitude_moved,longitude_moved,dist_moved,latitude.2,longitude.2,i.latitude_moved,i.longitude_moved,i.dist_moved,latitude.1,longitude.1,i.latitude_moved.2,i.longitude_moved.2,i.dist_moved.2,year,month,country,basisOfRecord,i.latitude_moved.1,i.longitude_moved.1,i.dist_moved.1,BelgiumCoast_seaway,BelgiumCoast_geodesic,Gdynia_seaway,Gdynia_geodesic,Koster_seaway,Koster_geodesic,Limfjord_seaway,Limfjord_geodesic,SWC_seaway,SWC_geodesic,TZS_seaway,TZS_geodesic,Toralla_seaway,Toralla_geodesic
51.169005,-4.238288,51.169005,-4.238288,51.25,-4.25,9.05,51.169005,-4.238288,51.25,-4.25,9.05,51.169005,-4.238288,51.25,-4.25,9.05,2023,4,United Kingdom of Great Britain and Northern Ireland,MATERIAL_SAMPLE,51.25,-4.24999999999999,9.05,823,516,2354,1576,1759,1292,1539,1071,1734,1254,2783,1961,1098,1060
54.167333,12.095,54.167333,12.095,54.25,12.05,9.66,54.167333,12.095,54.25,12.05,9.66,54.167333,12.095,54.25,12.05,9.66,2023,7,Germany,MATERIAL_SAMPLE,54.25,12.05,9.66,1262,681,477,430,528,518,517,350,391,383,939,920,2700,2031
54.173889,12.094444,54.173889,12.094444,54.25,12.05,8.95,54.173889,12.094444,54.25,12.05,8.95,54.173889,12.094444,54.25,12.05,8.95,2023,7,Germany,MATERIAL_SAMPLE,54.25,12.05,8.95,1262,681,477,430,528,518,517,350,391,383,939,920,2700,2031
55.717778,12.630278,55.717778,12.630278,55.717778,12.630278,0,55.717778,12.630278,55.717778,12.630278,0,55.717778,12.630278,55.717778,12.630278,0,2023,8,Denmark,MATERIAL_SAMPLE,,,,1121,793,455,409,358,363,376,258,219,225,885,780,2560,2153
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2022,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2022,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2022,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.25833,11.43333,58.25833,11.43333,58.25833,11.43333,0,58.25833,11.43333,58.25833,11.43333,0,58.25833,11.43333,58.25833,11.43333,0,2022,4,Sweden,MATERIAL_SAMPLE,,,,955,934,742,615,73,71,211,208,69,67,1172,700,2394,2274
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,6,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,6,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,6,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,6,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,6,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,6,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,6,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,6,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,6,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,6,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,6,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
58.006731,11.698691,58.006731,11.698691,58.006731,11.698691,0,58.006731,11.698691,58.006731,11.698691,0,58.006731,11.698691,58.006731,11.698691,0,2022,6,Sweden,MATERIAL_SAMPLE,,,,958,922,718,585,102,103,214,201,45,36,1147,695,2397,2267
58.005094,11.70221,58.005094,11.70221,58.005094,11.70221,0,58.005094,11.70221,58.005094,11.70221,0,58.005094,11.70221,58.005094,11.70221,0,2022,6,Sweden,MATERIAL_SAMPLE,,,,964,922,719,585,107,103,220,201,46,36,1149,695,2403,2267
58.004048,11.702511,58.004048,11.702511,58.004048,11.702511,0,58.004048,11.702511,58.004048,11.702511,0,58.004048,11.702511,58.004048,11.702511,0,2022,6,Sweden,MATERIAL_SAMPLE,,,,964,922,719,585,107,103,220,201,46,36,1149,695,2403,2267
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,7,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,7,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,7,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,7,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,7,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,7,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,7,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,7,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,7,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,7,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
54.330555,10.155556,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,54.330555,10.155556,54.45,10.25,14.64,2022,7,Germany,MATERIAL_SAMPLE,54.45,10.25,14.64,1233,589,584,545,501,496,488,283,372,371,1045,987,2672,1947
58.006731,11.698691,58.006731,11.698691,58.006731,11.698691,0,58.006731,11.698691,58.006731,11.698691,0,58.006731,11.698691,58.006731,11.698691,0,2022,8,Sweden,MATERIAL_SAMPLE,,,,958,922,718,585,102,103,214,201,45,36,1147,695,2397,2267
58.005094,11.70221,58.005094,11.70221,58.005094,11.70221,0,58.005094,11.70221,58.005094,11.70221,0,58.005094,11.70221,58.005094,11.70221,0,2022,8,Sweden,MATERIAL_SAMPLE,,,,964,922,719,585,107,103,220,201,46,36,1149,695,2403,2267
58.004048,11.702511,58.004048,11.702511,58.004048,11.702511,0,58.004048,11.702511,58.004048,11.702511,0,58.004048,11.702511,58.004048,11.702511,0,2022,8,Sweden,MATERIAL_SAMPLE,,,,964,922,719,585,107,103,220,201,46,36,1149,695,2403,2267
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2022,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2022,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2022,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2022,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.006731,11.698691,58.006731,11.698691,58.006731,11.698691,0,58.006731,11.698691,58.006731,11.698691,0,58.006731,11.698691,58.006731,11.698691,0,2022,9,Sweden,MATERIAL_SAMPLE,,,,958,922,718,585,102,103,214,201,45,36,1147,695,2397,2267
58.005094,11.70221,58.005094,11.70221,58.005094,11.70221,0,58.005094,11.70221,58.005094,11.70221,0,58.005094,11.70221,58.005094,11.70221,0,2022,9,Sweden,MATERIAL_SAMPLE,,,,964,922,719,585,107,103,220,201,46,36,1149,695,2403,2267
58.004048,11.702511,58.004048,11.702511,58.004048,11.702511,0,58.004048,11.702511,58.004048,11.702511,0,58.004048,11.702511,58.004048,11.702511,0,2022,9,Sweden,MATERIAL_SAMPLE,,,,964,922,719,585,107,103,220,201,46,36,1149,695,2403,2267
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2022,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2022,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2022,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2022,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2022,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
51.490827,0.826603,51.490827,0.826603,51.490827,0.826603,0,51.490827,0.826603,51.490827,0.826603,0,51.490827,0.826603,51.490827,0.826603,0,2022,11,United Kingdom of Great Britain and Northern Ireland,MATERIAL_SAMPLE,,,,164,162,1654,1238,1058,1048,840,806,1034,983,2084,1677,1426,1261
51.26238,-3.47134,51.26238,-3.47134,51.26238,-3.47134,0,51.26238,-3.47134,51.26238,-3.47134,0,51.26238,-3.47134,51.26238,-3.47134,0,2022,12,United Kingdom of Great Britain and Northern Ireland,MATERIAL_SAMPLE,,,,877,462,2408,1525,1813,1254,1593,1030,1787,1213,2837,1919,1152,1082
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2021,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2021,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2021,7,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2021,7,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2021,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2021,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2021,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2021,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
63.52417,19.80917,63.52417,19.80917,63.52417,19.80917,0,63.52417,19.80917,63.52417,19.80917,0,63.52417,19.80917,63.52417,19.80917,0,2021,8,Sweden,MATERIAL_SAMPLE,,,,2267,1674,1022,1013,1503,697,1522,946,1364,786,477,449,3705,3001
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2021,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2021,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2021,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2021,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2021,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2021,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2021,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2020,3,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2020,3,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2020,7,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2020,7,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2020,7,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2020,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2020,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2020,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2020,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2020,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2020,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2020,9,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2020,10,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,3,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,3,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
53.673611,21.897889,53.673611,21.897889,53.673611,21.897889,0,53.673611,21.897889,53.673611,21.897889,0,53.673611,21.897889,53.673611,21.897889,0,2019,4,Poland,MATERIAL_SAMPLE,,,,,,,,,,,,,,,,,
53.673611,21.897889,53.673611,21.897889,53.673611,21.897889,0,53.673611,21.897889,53.673611,21.897889,0,53.673611,21.897889,53.673611,21.897889,0,2019,4,Poland,MATERIAL_SAMPLE,,,,,,,,,,,,,,,,,
53.668667,21.917694,53.668667,21.917694,53.668667,21.917694,0,53.668667,21.917694,53.668667,21.917694,0,53.668667,21.917694,53.668667,21.917694,0,2019,4,Poland,MATERIAL_SAMPLE,,,,,,,,,,,,,,,,,
53.665306,21.95575,53.665306,21.95575,53.665306,21.95575,0,53.665306,21.95575,53.665306,21.95575,0,53.665306,21.95575,53.665306,21.95575,0,2019,4,Poland,MATERIAL_SAMPLE,,,,,,,,,,,,,,,,,
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,4,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
53.673611,21.897889,53.673611,21.897889,53.673611,21.897889,0,53.673611,21.897889,53.673611,21.897889,0,53.673611,21.897889,53.673611,21.897889,0,2019,6,Poland,MATERIAL_SAMPLE,,,,,,,,,,,,,,,,,
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,7,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,7,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,7,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
53.673611,21.897889,53.673611,21.897889,53.673611,21.897889,0,53.673611,21.897889,53.673611,21.897889,0,53.673611,21.897889,53.673611,21.897889,0,2019,7,Poland,MATERIAL_SAMPLE,,,,,,,,,,,,,,,,,
58.98367,17.72433,58.98367,17.72433,59.05,17.75,7.53,58.98367,17.72433,59.05,17.75,7.53,58.98367,17.72433,59.05,17.75,7.53,2019,8,Sweden,MATERIAL_SAMPLE,59.05,17.75,7.53,1737,1260,519,515,974,383,992,567,834,384,373,324,3176,2617
58.98367,17.72433,58.98367,17.72433,59.05,17.75,7.53,58.98367,17.72433,59.05,17.75,7.53,58.98367,17.72433,59.05,17.75,7.53,2019,8,Sweden,MATERIAL_SAMPLE,59.05,17.75,7.53,1737,1260,519,515,974,383,992,567,834,384,373,324,3176,2617
58.98367,17.72433,58.98367,17.72433,59.05,17.75,7.53,58.98367,17.72433,59.05,17.75,7.53,58.98367,17.72433,59.05,17.75,7.53,2019,8,Sweden,MATERIAL_SAMPLE,59.05,17.75,7.53,1737,1260,519,515,974,383,992,567,834,384,373,324,3176,2617
58.98367,17.72433,58.98367,17.72433,59.05,17.75,7.53,58.98367,17.72433,59.05,17.75,7.53,58.98367,17.72433,59.05,17.75,7.53,2019,8,Sweden,MATERIAL_SAMPLE,59.05,17.75,7.53,1737,1260,519,515,974,383,992,567,834,384,373,324,3176,2617
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
58.80333,17.62367,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,58.80333,17.62367,58.80333,17.62367,0,2019,8,Sweden,MATERIAL_SAMPLE,,,,1714,1238,498,489,951,376,969,551,811,368,362,340,3153,2595
